midi_file_path,artist_name,song_title,sentiment,keywords,spotify_metadata,topics,prompt
archive-new\Battisti\Non_e_Francesca.mid,Battisti,Non e Francesca,0.0,[],"{'energy': 0.253, 'acousticness': 0.652, 'danceability': 0.483, 'instrumentalness': 0.00942, 'liveness': 0.185, 'speechiness': 0.0309, 'loudness': -16.438, 'tempo': 108.431, 'time_signature': 4, 'valence': 0.287, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 46}",love like know say wanna,"Battisti's song 'Non e Francesca' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 108.431 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\No_dottore.mid,Battisti,No dottore,0.0,[],"{'energy': 0.409, 'acousticness': 0.0591, 'danceability': 0.527, 'instrumentalness': 0.000142, 'liveness': 0.185, 'speechiness': 0.0749, 'loudness': -17.094, 'tempo': 103.227, 'time_signature': 4, 'valence': 0.202, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 22}",love like know say wanna,"Battisti's song 'No dottore' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 103.227 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Orgoglio_e_dignita.mid,Battisti,Orgoglio e dignita,0.0,[],"{'energy': 0.792, 'acousticness': 0.0669, 'danceability': 0.644, 'instrumentalness': 0.0138, 'liveness': 0.0736, 'speechiness': 0.0406, 'loudness': -9.476, 'tempo': 131.522, 'time_signature': 4, 'valence': 0.872, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 36}",love like know say wanna,"Battisti's song 'Orgoglio e dignita' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 131.522 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Pensieri_e_parole.mid,Battisti,Pensieri e parole,-0.125,"['è finita ”) che ne sai di un ragazzo che ti amava che parlava e niente sapeva eppur quel che diceva chissà perché', 'che ne sai tu di un campo di grano poesia di un amore profano la paura', 'altra vita la nostra è già finita e nuove notti e nuovi giorni cara', 'altra vita la nostra è già finita e nuove notti e nuovi giorni cara', 'e sfida il tempo e sfida il vento e tu lo sai', 'e nuove notti e nuovi giorni cara', 'e nuove notti e nuovi giorni cara', 'che ne sai di un ragazzo perbene', 'di due occhi sbarrati che mi han detto', 'la mia sincerità per rubare la sua verginità']","{'energy': 0.332, 'acousticness': 0.0421, 'danceability': 0.365, 'instrumentalness': 0, 'liveness': 0.273, 'speechiness': 0.0447, 'loudness': -10.167, 'tempo': 76.725, 'time_signature': 4, 'valence': 0.199, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 54}",sex da la che de,"Battisti's song 'Pensieri e parole' has a negative tone and includes themes like è finita ”) che ne sai di un ragazzo che ti amava che parlava e niente sapeva eppur quel che diceva chissà perché, che ne sai tu di un campo di grano poesia di un amore profano la paura, altra vita la nostra è già finita e nuove notti e nuovi giorni cara and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 76.725 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Per_una_lira.mid,Battisti,Per una lira,0.0,[],"{'energy': 0.465, 'acousticness': 0.247, 'danceability': 0.384, 'instrumentalness': 3.94e-06, 'liveness': 0.297, 'speechiness': 0.0315, 'loudness': -11.411, 'tempo': 111.313, 'time_signature': 4, 'valence': 0.701, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 33}",love like know say wanna,"Battisti's song 'Per una lira' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 111.313 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Prendila_cosi.mid,Battisti,Prendila cosi,0.0,"['che non vorrei dopo corro e faccio presto ... ... meno bella certo non sarai', 'anzi spero ), non esser più solo cerca di evitare tutti', 'posti che frequento e che conosci anche tu nasce l', 'una grande città e tu sai che io potrei', 'esigenza di sfuggirsi per non ferirsi di più', 'prendila così non possiamo farne un drammaembed', 'che non vorrei io sto bene', 'e siccome è facile incontrarsi anche', 'questo posto', 'ritornello']","{'energy': 0.293, 'acousticness': 0.377, 'danceability': 0.57, 'instrumentalness': 0.000267, 'liveness': 0.0855, 'speechiness': 0.0456, 'loudness': -17.424, 'tempo': 103.305, 'time_signature': 4, 'valence': 0.488, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 47}",sex da la che de,"Battisti's song 'Prendila cosi' has a neutral tone and includes themes like che non vorrei dopo corro e faccio presto ... ... meno bella certo non sarai, anzi spero ), non esser più solo cerca di evitare tutti, posti che frequento e che conosci anche tu nasce l and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 103.305 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Questione_di_cellule.mid,Battisti,Questione di cellule,0.0,[],"{'energy': 0.518, 'acousticness': 0.0223, 'danceability': 0.692, 'instrumentalness': 5.05e-05, 'liveness': 0.0832, 'speechiness': 0.0371, 'loudness': -11.489, 'tempo': 92.347, 'time_signature': 4, 'valence': 0.842, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 28}",love like know say wanna,"Battisti's song 'Questione di cellule' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 92.347 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Questo_amore.mid,Battisti,Questo amore,0.0,[],"{'energy': 0.584, 'acousticness': 0.137, 'danceability': 0.719, 'instrumentalness': 0.000219, 'liveness': 0.509, 'speechiness': 0.0341, 'loudness': -11.231, 'tempo': 103.521, 'time_signature': 4, 'valence': 0.831, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 29}",love like know say wanna,"Battisti's song 'Questo amore' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 103.521 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Questo_inferno_rosa.mid,Battisti,Questo inferno rosa,0.0,[],"{'energy': 0.242, 'acousticness': 0.253, 'danceability': 0.384, 'instrumentalness': 0.0002, 'liveness': 0.0889, 'speechiness': 0.0336, 'loudness': -14.88, 'tempo': 135.593, 'time_signature': 4, 'valence': 0.336, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 28}",love like know say wanna,"Battisti's song 'Questo inferno rosa' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 135.593 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Respirando.mid,Battisti,Respirando,0.0,[],"{'energy': 0.419, 'acousticness': 0.649, 'danceability': 0.562, 'instrumentalness': 0, 'liveness': 0.134, 'speechiness': 0.048, 'loudness': -12.233, 'tempo': 90.419, 'time_signature': 4, 'valence': 0.614, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 39}",love like know say wanna,"Battisti's song 'Respirando' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 90.419 BPM. The lyrics often reflect topics such as love like know say wanna"
"archive-new\Battisti\Si,_viaggiare.mid",Battisti,"Si, viaggiare",0.0,[],"{'energy': 0.692, 'acousticness': 0.073, 'danceability': 0.675, 'instrumentalness': 4.08e-05, 'liveness': 0.0572, 'speechiness': 0.0432, 'loudness': -10.502, 'tempo': 113.426, 'time_signature': 4, 'valence': 0.929, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 50}",love like know say wanna,"Battisti's song 'Si, viaggiare' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 113.426 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Sognando_e_risognando.mid,Battisti,Sognando e risognando,0.0,"['nervosa tu sarai sul marciapiede mi aspetterai il ristorante fa il turno oppure', 'piedi non starò prendo un calmante così stanotte dormo', 'buoi per cielo gli occhi tuoi e l', 'ora si può che strada prendo non', 'pesci e poi gli uccelli intorno', 'e dopo cena nei boschi correrai', 'anche il posteggio ho trovato', 'ormai sei giunto da lei', 'ho quasi ancora un minuto', 'se corro ce la farò']","{'energy': 0.411, 'acousticness': 0.132, 'danceability': 0.466, 'instrumentalness': 8.82e-06, 'liveness': 0.0915, 'speechiness': 0.0892, 'loudness': -13.265, 'tempo': 131.803, 'time_signature': 4, 'valence': 0.122, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 23}",sex da la che de,"Battisti's song 'Sognando e risognando' has a neutral tone and includes themes like nervosa tu sarai sul marciapiede mi aspetterai il ristorante fa il turno oppure, piedi non starò prendo un calmante così stanotte dormo, buoi per cielo gli occhi tuoi e l and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 131.803 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Soli.mid,Battisti,Soli,0.0,[],"{'energy': 0.308, 'acousticness': 0.274, 'danceability': 0.569, 'instrumentalness': 0.0188, 'liveness': 0.151, 'speechiness': 0.0379, 'loudness': -12.9, 'tempo': 74.051, 'time_signature': 4, 'valence': 0.339, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 26}",love like know say wanna,"Battisti's song 'Soli' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 74.051 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Supermarket.mid,Battisti,Supermarket,0.0,"['oggi stesso finirà per questioni vegetali di risparmio ed anche di praticità', 'questo nostro grande amore che sfortuna', 'supermarket supermarket', 'supermarket supermarket', 'supermarket supermarket', 'supermarket supermarket', 'supermarket supermarket', 'supermarket supermarket', 'supermarket supermarket', 'supermarket']","{'energy': 0.647, 'acousticness': 0.474, 'danceability': 0.765, 'instrumentalness': 0.0026, 'liveness': 0.161, 'speechiness': 0.0803, 'loudness': -13.479, 'tempo': 104.161, 'time_signature': 4, 'valence': 0.754, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 22}",sex da la che de,"Battisti's song 'Supermarket' has a neutral tone and includes themes like oggi stesso finirà per questioni vegetali di risparmio ed anche di praticità, questo nostro grande amore che sfortuna, supermarket supermarket and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 104.161 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Umanamente_uomo_il_sogno.mid,Battisti,Umanamente uomo il sogno,0.0,[],"{'energy': 0.0566, 'acousticness': 0.17, 'danceability': 0.229, 'instrumentalness': 0.857, 'liveness': 0.0997, 'speechiness': 0.0358, 'loudness': -16.729, 'tempo': 76.014, 'time_signature': 3, 'valence': 0.225, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 34}",love like know say wanna,"Battisti's song 'Umanamente uomo il sogno' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 76.014 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Unavventura.mid,Battisti,Unavventura,0.0,[],"{'energy': 0.513, 'acousticness': 0.112, 'danceability': 0.336, 'instrumentalness': 0, 'liveness': 0.105, 'speechiness': 0.0434, 'loudness': -8.724, 'tempo': 141.199, 'time_signature': 4, 'valence': 0.55, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 59}",love like know say wanna,"Battisti's song 'Unavventura' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 141.199 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Una_donna_per_amico.mid,Battisti,Una donna per amico,0.0,[],"{'energy': 0.464, 'acousticness': 0.0359, 'danceability': 0.652, 'instrumentalness': 2.27e-05, 'liveness': 0.271, 'speechiness': 0.0708, 'loudness': -17.449, 'tempo': 128.475, 'time_signature': 4, 'valence': 0.751, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 51}",love like know say wanna,"Battisti's song 'Una donna per amico' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 128.475 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Una_giornata_uggiosa.mid,Battisti,Una giornata uggiosa,0.0,"['per fuggire via da te brianza velenosa', 'sogno il mio paese infine dignitoso', 'di non sognare la nuovissima zelanda', 'una vita mal spesa', 'una vita mal spesa', 'e un fiume con', 'che colore ha ?)', 'che colore ha ?)', 'che colore ha ?)', 'che colore ha ?)']","{'energy': 0.935, 'acousticness': 0.0637, 'danceability': 0.46, 'instrumentalness': 5.87e-06, 'liveness': 0.246, 'speechiness': 0.109, 'loudness': -8.69, 'tempo': 90.823, 'time_signature': 4, 'valence': 0.804, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 44}",sex da la che de,"Battisti's song 'Una giornata uggiosa' has a neutral tone and includes themes like per fuggire via da te brianza velenosa, sogno il mio paese infine dignitoso, di non sognare la nuovissima zelanda and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 90.823 BPM. The lyrics often reflect topics such as sex da la che de"
archive-new\Battisti\Una_poltrona.mid,Battisti,Una poltrona,0.0,[],"{'energy': 0.577, 'acousticness': 0.0156, 'danceability': 0.227, 'instrumentalness': 0.733, 'liveness': 0.127, 'speechiness': 0.0378, 'loudness': -12.7, 'tempo': 174.205, 'time_signature': 4, 'valence': 0.203, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 16}",love like know say wanna,"Battisti's song 'Una poltrona' has a neutral tone and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 174.205 BPM. The lyrics often reflect topics such as love like know say wanna"
archive-new\Battisti\Una_vita_viva.mid,Battisti,Una vita viva,0.0,"['giocar da terzino la spiaggia al mattino presto e la fedeltà entrare nel bosco e fermarsi', 'azzurro degli occhi di un neonato sentirsi già resuscitato e inventare la vita', 'dormire sul muschio scordarsi un po', 'il rischio e la slealtà', 'una vita viva una vita viva', 'una vita viva una vita viva', 'una vita viva', 'una vita viva', 'una vita viva', 'una vita vivaembed']","{'energy': 0.659, 'acousticness': 0.188, 'danceability': 0.734, 'instrumentalness': 0, 'liveness': 0.0778, 'speechiness': 0.0467, 'loudness': -8.42, 'tempo': 126.327, 'time_signature': 4, 'valence': 0.85, 'genre': [""canzone d'autore"", 'classic italian pop', 'italian adult pop'], 'popularity': 30}",sex da la che de,"Battisti's song 'Una vita viva' has a neutral tone and includes themes like giocar da terzino la spiaggia al mattino presto e la fedeltà entrare nel bosco e fermarsi, azzurro degli occhi di un neonato sentirsi già resuscitato e inventare la vita, dormire sul muschio scordarsi un po and belongs to genres such as canzone d'autore, classic italian pop with a tempo of around 126.327 BPM. The lyrics often reflect topics such as sex da la che de"
